Type,SocietyName,Year,Price
3 BHK,Jaypee Kensington Park Apartment Sec 151 Noida,2024,93.28
3 BHK,Jaypee Kensington Park Apartment Sec 151 Noida,2024,93.28
3 BHK,Jaypee Kensington Park Apartment Sec 151 Noida,2024,93.28
3 BHK,Jaypee Kensington Park Apartment Sec 151 Noida,2024,93.28
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,141.0139088
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,102.3959919
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,98.30015219
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,150.0147966
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,108.9319062
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,104.57463
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,161.3062329
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,117.131082
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,112.4458387
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,168.0273259
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,122.0115437
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,117.131082
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,176.8708694
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,128.4332039
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,123.2958758
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,188.1604994
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,136.631068
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,131.1658253
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,200.170744
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,145.3522
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,139.538112
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,212.9476
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,154.63
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,148.4448
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,226.54
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,164.5
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,157.92
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,241
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,175
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,168
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,255.46
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,185.5
1 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,178.08
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,103.5662318
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,145.6948684
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,122.8751902
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2014,146.2799884
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,110.1768423
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,154.9945409
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,130.7182875
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2015,155.6170089
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,118.4697229
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,166.6607966
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,140.5572984
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2016,167.3301171
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,123.4059614
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,173.6049965
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,146.4138525
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2017,174.3022053
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,129.901012
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,182.7421016
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,154.1198447
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2018,183.4760056
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,138.1925659
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,194.406491
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,163.9572816
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2019,195.18724
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,147.013368
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,206.815416
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,174.42264
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2020,207.646
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,156.3972
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,220.0164
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,185.556
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2021,220.9
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,166.38
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,234.06
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,197.4
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2022,235
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,177
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,249
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,210
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2023,250
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,187.62
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,263.94
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,222.6
2 BHK,Jaypee Kensington Park Plots Phase 2 Sec 131 Noida,2024,265
3 BHK,Jaypee Kosmos  Sec 44 Noida,2014,33.35183735
3 BHK,Jaypee Kosmos  Sec 44 Noida,2014,33.35183735
3 BHK,Jaypee Kosmos  Sec 44 Noida,2015,35.48067803
3 BHK,Jaypee Kosmos  Sec 44 Noida,2015,35.48067803
3 BHK,Jaypee Kosmos  Sec 44 Noida,2016,38.1512667
3 BHK,Jaypee Kosmos  Sec 44 Noida,2016,38.1512667
3 BHK,Jaypee Kosmos  Sec 44 Noida,2017,39.74090281
3 BHK,Jaypee Kosmos  Sec 44 Noida,2017,39.74090281
3 BHK,Jaypee Kosmos  Sec 44 Noida,2018,41.83252928
3 BHK,Jaypee Kosmos  Sec 44 Noida,2018,41.83252928
3 BHK,Jaypee Kosmos  Sec 44 Noida,2019,44.50269072
3 BHK,Jaypee Kosmos  Sec 44 Noida,2019,44.50269072
3 BHK,Jaypee Kosmos  Sec 44 Noida,2020,47.343288
3 BHK,Jaypee Kosmos  Sec 44 Noida,2020,47.343288
3 BHK,Jaypee Kosmos  Sec 44 Noida,2021,50.3652
3 BHK,Jaypee Kosmos  Sec 44 Noida,2021,50.3652
3 BHK,Jaypee Kosmos  Sec 44 Noida,2022,53.58
3 BHK,Jaypee Kosmos  Sec 44 Noida,2022,53.58
3 BHK,Jaypee Kosmos  Sec 44 Noida,2023,57
3 BHK,Jaypee Kosmos  Sec 44 Noida,2023,57
3 BHK,Jaypee Kosmos  Sec 44 Noida,2024,60.42
3 BHK,Jaypee Kosmos  Sec 44 Noida,2024,60.42
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2014,71.38463433
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2015,75.94110035
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2016,81.65709715
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2017,85.0594762
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2018,89.53629073
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2019,95.25137312
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2020,101.331248
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2021,107.7992
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2022,114.68
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2023,122
3 BHK,Jaypee Pavilion Height III Sec 128 Noida,2024,129.32
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2014,187.2383851
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2014,222.3455823
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2015,199.1897714
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2015,236.5378535
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2016,214.1825499
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2016,254.341778
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2017,223.1068228
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2017,264.9393521
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2018,234.8492872
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2018,278.8835285
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2019,249.8396672
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2019,296.6846048
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2020,265.78688
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2020,315.62192
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2021,282.752
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2021,335.768
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2022,300.8
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2022,357.2
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2023,320
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2023,380
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2024,339.2
4 BHK,Jaypee Pavilion Height III Sec 128 Noida,2024,402.8
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2014,38.03279698
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2015,40.46042232
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2016,43.50583045
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2017,45.31857338
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2018,47.70376146
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2019,50.7486824
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2020,53.98796
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2021,57.434
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2022,61.1
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2023,65
2 BHK,Jaypee Pavilion Heights 2 Sec 128 Noida,2024,68.9
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2014,81.91679349
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2014,78.99119372
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2014,78.99119372
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2014,84.84239326
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2014,76.06559396
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2015,87.14552499
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2015,84.03318481
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2015,84.03318481
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2015,90.25786517
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2015,80.92084463
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2016,93.70486558
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2016,90.35826324
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2016,90.35826324
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2016,97.05146792
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2016,87.0116609
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2017,97.60923498
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2017,94.12319087
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2017,94.12319087
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2017,101.0952791
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2017,90.63714677
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2018,102.7465631
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2018,99.07704302
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2018,99.07704302
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2018,106.4160832
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2018,95.40752291
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2019,109.3048544
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2019,105.4011096
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2019,105.4011096
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2019,113.2085992
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2019,101.4973648
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2020,116.28176
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2020,112.12884
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2020,112.12884
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2020,120.43468
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2020,107.97592
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2021,123.704
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2021,119.286
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2021,119.286
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2021,128.122
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2021,114.868
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2022,131.6
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2022,126.9
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2022,126.9
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2022,136.3
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2022,122.2
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2023,140
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2023,135
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2023,135
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2023,145
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2023,130
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2024,148.4
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2024,143.1
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2024,143.1
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2024,153.7
3 BHK,Jaypee Pavilion Heights 4 Sec 128 Noida,2024,137.8
3 BHK,Jaypee The Orchards Sec 131 Noida,2014,54.88425164
3 BHK,Jaypee The Orchards Sec 131 Noida,2015,58.38750174
3 BHK,Jaypee The Orchards Sec 131 Noida,2016,62.78225994
3 BHK,Jaypee The Orchards Sec 131 Noida,2017,65.39818744
3 BHK,Jaypee The Orchards Sec 131 Noida,2018,68.8401973
3 BHK,Jaypee The Orchards Sec 131 Noida,2019,73.23425245
3 BHK,Jaypee The Orchards Sec 131 Noida,2020,77.9087792
3 BHK,Jaypee The Orchards Sec 131 Noida,2021,82.88168
3 BHK,Jaypee The Orchards Sec 131 Noida,2022,88.172
3 BHK,Jaypee The Orchards Sec 131 Noida,2023,93.8
3 BHK,Jaypee The Orchards Sec 131 Noida,2024,99.428
3 BHK,JM Aroma Sec 75 Noida,2014,68.45903456
3 BHK,JM Aroma Sec 75 Noida,2014,60.26735521
3 BHK,JM Aroma Sec 75 Noida,2014,55.58639558
3 BHK,JM Aroma Sec 75 Noida,2014,58.51199535
3 BHK,JM Aroma Sec 75 Noida,2014,64.36319489
3 BHK,JM Aroma Sec 75 Noida,2014,62.02271507
3 BHK,JM Aroma Sec 75 Noida,2014,72.55487423
3 BHK,JM Aroma Sec 75 Noida,2014,64.36319489
3 BHK,JM Aroma Sec 75 Noida,2014,58.16092338
3 BHK,JM Aroma Sec 75 Noida,2014,62.02271507
3 BHK,JM Aroma Sec 75 Noida,2014,72.55487423
3 BHK,JM Aroma Sec 75 Noida,2014,64.36319489
3 BHK,JM Aroma Sec 75 Noida,2014,58.16092338
3 BHK,JM Aroma Sec 75 Noida,2015,72.82876017
3 BHK,JM Aroma Sec 75 Noida,2015,64.11420767
3 BHK,JM Aroma Sec 75 Noida,2015,59.13446339
3 BHK,JM Aroma Sec 75 Noida,2015,62.24680356
3 BHK,JM Aroma Sec 75 Noida,2015,68.47148392
3 BHK,JM Aroma Sec 75 Noida,2015,65.98161178
3 BHK,JM Aroma Sec 75 Noida,2015,77.18603642
3 BHK,JM Aroma Sec 75 Noida,2015,68.47148392
3 BHK,JM Aroma Sec 75 Noida,2015,61.87332274
3 BHK,JM Aroma Sec 75 Noida,2015,65.98161178
3 BHK,JM Aroma Sec 75 Noida,2015,77.18603642
3 BHK,JM Aroma Sec 75 Noida,2015,68.47148392
3 BHK,JM Aroma Sec 75 Noida,2015,61.87332274
3 BHK,JM Aroma Sec 75 Noida,2016,78.31049481
3 BHK,JM Aroma Sec 75 Noida,2016,68.94000825
3 BHK,JM Aroma Sec 75 Noida,2016,63.5854445
3 BHK,JM Aroma Sec 75 Noida,2016,66.93204684
3 BHK,JM Aroma Sec 75 Noida,2016,73.62525153
3 BHK,JM Aroma Sec 75 Noida,2016,70.94796965
3 BHK,JM Aroma Sec 75 Noida,2016,82.99573809
3 BHK,JM Aroma Sec 75 Noida,2016,73.62525153
3 BHK,JM Aroma Sec 75 Noida,2016,66.53045456
3 BHK,JM Aroma Sec 75 Noida,2016,70.94796965
3 BHK,JM Aroma Sec 75 Noida,2016,82.99573809
3 BHK,JM Aroma Sec 75 Noida,2016,73.62525153
3 BHK,JM Aroma Sec 75 Noida,2016,66.53045456
3 BHK,JM Aroma Sec 75 Noida,2017,81.57343209
3 BHK,JM Aroma Sec 75 Noida,2017,71.81250859
3 BHK,JM Aroma Sec 75 Noida,2017,66.23483802
3 BHK,JM Aroma Sec 75 Noida,2017,69.72088213
3 BHK,JM Aroma Sec 75 Noida,2017,76.69297034
3 BHK,JM Aroma Sec 75 Noida,2017,73.90413506
3 BHK,JM Aroma Sec 75 Noida,2017,86.45389384
3 BHK,JM Aroma Sec 75 Noida,2017,76.69297034
3 BHK,JM Aroma Sec 75 Noida,2017,69.30255684
3 BHK,JM Aroma Sec 75 Noida,2017,73.90413506
3 BHK,JM Aroma Sec 75 Noida,2017,86.45389384
3 BHK,JM Aroma Sec 75 Noida,2017,76.69297034
3 BHK,JM Aroma Sec 75 Noida,2017,69.30255684
3 BHK,JM Aroma Sec 75 Noida,2018,85.86677062
3 BHK,JM Aroma Sec 75 Noida,2018,75.59211431
3 BHK,JM Aroma Sec 75 Noida,2018,69.72088213
3 BHK,JM Aroma Sec 75 Noida,2018,73.39040224
3 BHK,JM Aroma Sec 75 Noida,2018,80.72944246
3 BHK,JM Aroma Sec 75 Noida,2018,77.79382637
3 BHK,JM Aroma Sec 75 Noida,2018,91.00409878
3 BHK,JM Aroma Sec 75 Noida,2018,80.72944246
3 BHK,JM Aroma Sec 75 Noida,2018,72.95005983
3 BHK,JM Aroma Sec 75 Noida,2018,77.79382637
3 BHK,JM Aroma Sec 75 Noida,2018,91.00409878
3 BHK,JM Aroma Sec 75 Noida,2018,80.72944246
3 BHK,JM Aroma Sec 75 Noida,2018,72.95005983
3 BHK,JM Aroma Sec 75 Noida,2019,91.34762832
3 BHK,JM Aroma Sec 75 Noida,2019,80.41714288
3 BHK,JM Aroma Sec 75 Noida,2019,74.1711512
3 BHK,JM Aroma Sec 75 Noida,2019,78.074896
3 BHK,JM Aroma Sec 75 Noida,2019,85.8823856
3 BHK,JM Aroma Sec 75 Noida,2019,82.75938976
3 BHK,JM Aroma Sec 75 Noida,2019,96.81287104
3 BHK,JM Aroma Sec 75 Noida,2019,85.8823856
3 BHK,JM Aroma Sec 75 Noida,2019,77.60644662
3 BHK,JM Aroma Sec 75 Noida,2019,82.75938976
3 BHK,JM Aroma Sec 75 Noida,2019,96.81287104
3 BHK,JM Aroma Sec 75 Noida,2019,85.8823856
3 BHK,JM Aroma Sec 75 Noida,2019,77.60644662
3 BHK,JM Aroma Sec 75 Noida,2020,97.178328
3 BHK,JM Aroma Sec 75 Noida,2020,85.550152
3 BHK,JM Aroma Sec 75 Noida,2020,78.90548
3 BHK,JM Aroma Sec 75 Noida,2020,83.0584
3 BHK,JM Aroma Sec 75 Noida,2020,91.36424
3 BHK,JM Aroma Sec 75 Noida,2020,88.041904
3 BHK,JM Aroma Sec 75 Noida,2020,102.992416
3 BHK,JM Aroma Sec 75 Noida,2020,91.36424
3 BHK,JM Aroma Sec 75 Noida,2020,82.5600496
3 BHK,JM Aroma Sec 75 Noida,2020,88.041904
3 BHK,JM Aroma Sec 75 Noida,2020,102.992416
3 BHK,JM Aroma Sec 75 Noida,2020,91.36424
3 BHK,JM Aroma Sec 75 Noida,2020,82.5600496
3 BHK,JM Aroma Sec 75 Noida,2021,103.3812
3 BHK,JM Aroma Sec 75 Noida,2021,91.0108
3 BHK,JM Aroma Sec 75 Noida,2021,83.942
3 BHK,JM Aroma Sec 75 Noida,2021,88.36
3 BHK,JM Aroma Sec 75 Noida,2021,97.196
3 BHK,JM Aroma Sec 75 Noida,2021,93.6616
3 BHK,JM Aroma Sec 75 Noida,2021,109.5664
3 BHK,JM Aroma Sec 75 Noida,2021,97.196
3 BHK,JM Aroma Sec 75 Noida,2021,87.82984
3 BHK,JM Aroma Sec 75 Noida,2021,93.6616
3 BHK,JM Aroma Sec 75 Noida,2021,109.5664
3 BHK,JM Aroma Sec 75 Noida,2021,97.196
3 BHK,JM Aroma Sec 75 Noida,2021,87.82984
3 BHK,JM Aroma Sec 75 Noida,2022,109.98
3 BHK,JM Aroma Sec 75 Noida,2022,96.82
3 BHK,JM Aroma Sec 75 Noida,2022,89.3
3 BHK,JM Aroma Sec 75 Noida,2022,94
3 BHK,JM Aroma Sec 75 Noida,2022,103.4
3 BHK,JM Aroma Sec 75 Noida,2022,99.64
3 BHK,JM Aroma Sec 75 Noida,2022,116.56
3 BHK,JM Aroma Sec 75 Noida,2022,103.4
3 BHK,JM Aroma Sec 75 Noida,2022,93.436
3 BHK,JM Aroma Sec 75 Noida,2022,99.64
3 BHK,JM Aroma Sec 75 Noida,2022,116.56
3 BHK,JM Aroma Sec 75 Noida,2022,103.4
3 BHK,JM Aroma Sec 75 Noida,2022,93.436
3 BHK,JM Aroma Sec 75 Noida,2023,117
3 BHK,JM Aroma Sec 75 Noida,2023,103
3 BHK,JM Aroma Sec 75 Noida,2023,95
3 BHK,JM Aroma Sec 75 Noida,2023,100
3 BHK,JM Aroma Sec 75 Noida,2023,110
3 BHK,JM Aroma Sec 75 Noida,2023,106
3 BHK,JM Aroma Sec 75 Noida,2023,124
3 BHK,JM Aroma Sec 75 Noida,2023,110
3 BHK,JM Aroma Sec 75 Noida,2023,99.4
3 BHK,JM Aroma Sec 75 Noida,2023,106
3 BHK,JM Aroma Sec 75 Noida,2023,124
3 BHK,JM Aroma Sec 75 Noida,2023,110
3 BHK,JM Aroma Sec 75 Noida,2023,99.4
3 BHK,JM Aroma Sec 75 Noida,2024,124.02
3 BHK,JM Aroma Sec 75 Noida,2024,109.18
3 BHK,JM Aroma Sec 75 Noida,2024,100.7
3 BHK,JM Aroma Sec 75 Noida,2024,106
3 BHK,JM Aroma Sec 75 Noida,2024,116.6
3 BHK,JM Aroma Sec 75 Noida,2024,112.36
3 BHK,JM Aroma Sec 75 Noida,2024,131.44
3 BHK,JM Aroma Sec 75 Noida,2024,116.6
3 BHK,JM Aroma Sec 75 Noida,2024,105.364
3 BHK,JM Aroma Sec 75 Noida,2024,112.36
3 BHK,JM Aroma Sec 75 Noida,2024,131.44
3 BHK,JM Aroma Sec 75 Noida,2024,116.6
3 BHK,JM Aroma Sec 75 Noida,2024,105.364
2 BHK,JM Florence  Sec 44 Noida,2014,32.18159744
2 BHK,JM Florence  Sec 44 Noida,2014,32.18159744
2 BHK,JM Florence  Sec 44 Noida,2015,34.23574196
2 BHK,JM Florence  Sec 44 Noida,2015,34.23574196
2 BHK,JM Florence  Sec 44 Noida,2016,36.81262576
2 BHK,JM Florence  Sec 44 Noida,2016,36.81262576
2 BHK,JM Florence  Sec 44 Noida,2017,38.34648517
2 BHK,JM Florence  Sec 44 Noida,2017,38.34648517
2 BHK,JM Florence  Sec 44 Noida,2018,40.36472123
2 BHK,JM Florence  Sec 44 Noida,2018,40.36472123
2 BHK,JM Florence  Sec 44 Noida,2019,42.9411928
2 BHK,JM Florence  Sec 44 Noida,2019,42.9411928
2 BHK,JM Florence  Sec 44 Noida,2020,45.68212
2 BHK,JM Florence  Sec 44 Noida,2020,45.68212
2 BHK,JM Florence  Sec 44 Noida,2021,48.598
2 BHK,JM Florence  Sec 44 Noida,2021,48.598
2 BHK,JM Florence  Sec 44 Noida,2022,51.7
2 BHK,JM Florence  Sec 44 Noida,2022,51.7
2 BHK,JM Florence  Sec 44 Noida,2023,55
2 BHK,JM Florence  Sec 44 Noida,2023,55
2 BHK,JM Florence  Sec 44 Noida,2024,58.3
2 BHK,JM Florence  Sec 44 Noida,2024,58.3
2 BHK,JM Orchid Sec 76 Noida,2014,46.22447633
2 BHK,JM Orchid Sec 76 Noida,2014,43.88399651
2 BHK,JM Orchid Sec 76 Noida,2014,38.03279698
2 BHK,JM Orchid Sec 76 Noida,2014,45.63935637
2 BHK,JM Orchid Sec 76 Noida,2014,39.49559686
2 BHK,JM Orchid Sec 76 Noida,2014,42.12863665
2 BHK,JM Orchid Sec 76 Noida,2014,43.35738855
2 BHK,JM Orchid Sec 76 Noida,2014,45.63935637
2 BHK,JM Orchid Sec 76 Noida,2014,43.88399651
2 BHK,JM Orchid Sec 76 Noida,2014,46.80959628
2 BHK,JM Orchid Sec 76 Noida,2015,49.17497482
2 BHK,JM Orchid Sec 76 Noida,2015,46.68510267
2 BHK,JM Orchid Sec 76 Noida,2015,40.46042232
2 BHK,JM Orchid Sec 76 Noida,2015,48.55250678
2 BHK,JM Orchid Sec 76 Noida,2015,42.01659241
